corp_conv_idx,conv_id,speaker,corp_vol_idx,conv_vol_idx,vol_text,corp_utt_idx,conv_utt_idx,utt_text,T1,T2
8,low_033,counsellor,697,17,okay what kind of dog do you have?,1673,46,okay,O,FI
8,low_033,counsellor,697,17,okay what kind of dog do you have?,1674,47,what kind of dog do you have?,Q,CQ
8,low_033,client,698,18,golden retriever,1675,48,golden retriever,N,N
8,low_033,counsellor,699,19,oh nice,1676,49,oh nice,O,FI
8,low_033,client,700,20,Charlie,1677,50,Charlie,N,N
8,low_033,counsellor,701,21,Charlie,1678,51,Charlie,O,FA
8,low_033,client,702,22,Yeah,1679,52,Yeah,N,N
8,low_033,counsellor,703,23,have you had him a long time?,1680,53,have you had him a long time?,Q,CQ
8,low_033,client,704,24,yeah he's about eight years old now,1681,54,yeah he's about eight years old now,N,N
8,low_033,counsellor,705,25,oh gosh okay very cool. and what are your plans for after high school?,1682,55,oh gosh okay very cool.,O,FI
8,low_033,counsellor,705,25,oh gosh okay very cool. and what are your plans for after high school?,1683,56,and what are your plans for after high school?,Q,OQ
8,low_033,client,706,26,uh well I'm planning on going to school I'd like to become a doctor one day,1684,57,uh well I'm planning on going to school,N,N
8,low_033,client,706,26,uh well I'm planning on going to school I'd like to become a doctor one day,1685,58,I'd like to become a doctor one day,N,N
8,low_033,counsellor,707,27,Wow,1686,59,Wow,O,FA
8,low_033,client,708,28,I'm interested in psychology psychiatry something like that,1687,60,I'm interested in psychology,N,N
8,low_033,client,708,28,I'm interested in psychology psychiatry something like that,1688,61,psychiatry,N,N
8,low_033,client,708,28,I'm interested in psychology psychiatry something like that,1689,62,something like that,N,N
8,low_033,counsellor,709,29,you've got big dreams.,1690,63,you've got big dreams.,CRL,AF
8,low_033,client,710,30,yeah,1691,64,yeah,N,N
8,low_033,counsellor,711,31,Alright have you started thinking about schools or majors? I guess you're thinking about psychology,1692,65,Alright have you started thinking about schools or majors?,Q,CQ
8,low_033,counsellor,711,31,Alright have you started thinking about schools or majors? I guess you're thinking about psychology,1693,66,I guess you're thinking about psychology,SRL,SR
8,low_033,client,712,32,I haven't really thought too much about which school I mean I everyone wants to shoot for the Ivy League,1694,67,I haven't really thought too much about which school,N,N
8,low_033,client,712,32,I haven't really thought too much about which school I mean I everyone wants to shoot for the Ivy League,1695,68,I mean I everyone wants to shoot for the Ivy League,N,N
8,low_033,counsellor,713,33,alright and how about your grades?,1696,69,alright,O,FI
8,low_033,counsellor,713,33,alright and how about your grades?,1697,70,and how about your grades?,Q,CQ
8,low_033,client,714,34,they're pretty good you know high three point something,1698,71,they're pretty good,N,N
8,low_033,client,714,34,they're pretty good you know high three point something,1699,72,you know,N,N
8,low_033,client,714,34,they're pretty good you know high three point something,1700,73,high three point something,N,N
8,low_033,counsellor,715,35,okay good very good. Alright well what are the kinds of things do you do for fun on weekends?,1701,74,okay good very good.,O,FI
8,low_033,counsellor,715,35,okay good very good. Alright well what are the kinds of things do you do for fun on weekends?,1702,75,Alright well what are the kinds of things do you do for fun on weekends?,Q,OQ
8,low_033,client,716,36,oh I usually go out with my friends. we'll go to the movies or will most likely we'll just meet up at someone's house and just hang out of things,1703,76,oh I usually go out with my friends.,N,N
8,low_033,client,716,36,oh I usually go out with my friends. we'll go to the movies or will most likely we'll just meet up at someone's house and just hang out of things,1704,77,we'll go to the movies or will most likely we'll just meet up at someone's house and just hang out of things,N,N
8,low_033,counsellor,717,37,mhm... when you're hanging out is there ever alcohol sometimes?,1705,78,mhm...,O,FI
8,low_033,counsellor,717,37,mhm... when you're hanging out is there ever alcohol sometimes?,1706,79,when you're hanging out is there ever alcohol sometimes?,Q,CQ
8,low_033,client,718,38,I'm gonna be Audie sometimes,1707,80,I'm gonna be Audie sometimes,N,N
8,low_033,counsellor,719,39,so how often do you think you drink alcohol?,1708,81,so how often do you think you drink alcohol?,Q,CQ
8,low_033,client,720,40,um um...depending on how much schoolwork there is when there's not it might be like every other weekend or like three weekends out of the month,1709,82,um um...depending on how much schoolwork there is,N,N
8,low_033,client,720,40,um um...depending on how much schoolwork there is when there's not it might be like every other weekend or like three weekends out of the month,1710,83,when there's not it might be like every other weekend,N,N
